"az_early_az_late" "az_early_tx_early" "az_early_tx_late" "az_late_tx_early" "az_late_tx_late" "tx_early_tx_late"
"F_GB40234" 0.118764354870599 0.00379830357306576 0.0653597456959168 0.112964103675793 0.0150081726205259 0.0606475241459261
"F_GB40237" 0.0891255598690779 0.0304682238927351 0.0755877601027384 0.151105552546888 0.00154876461179421 0.135883858496422
"F_GB40239" 0.0553136168185799 0.0125399158230698 0.0573067255885236 0.0663925921023768 0.000878288451003684 0.0623918692959556
"F_GB40243" 0.105690606544203 0.00671731403636644 0.114740737399127 0.0995183214318464 0.00565319937883602 0.107239960337451
"F_GB40263" 0.130189349436754 0.0264004996474368 0.103366175298151 0.0860426047193461 0.00377028871943408 0.0705516679370952
"F_GB40265" 0.0669404639534971 0.0287320764192899 0.0528174247319301 0.122616973176267 0.00579841582323615 0.0906679172135666
"F_GB40266" 0.0791851472108112 0.0073892580683097 0.0707442684804637 0.0976841471622656 0.000422687027953006 0.0882976106114772
"F_GB40269" 0.106297257048819 0.00877563153125649 0.108324407683228 0.127918846171286 -0.000935943058278488 0.134078109322621
"F_GB40271" 0.0525855735122225 0.00420549074018672 0.0538510908027451 0.0443540254230114 0.00180941871171647 0.0417219305326588
"F_GB40273" 0.102677897539757 0.00618647137514161 0.0965537658924884 0.12063750771693 0.0032813276395266 0.114976932008267
"F_GB40278" 0.0720599102494123 0.0142691509655074 0.0761281273843305 0.0856275163362816 0.00410748609907607 0.0762583279617691
"F_GB40279" 0.0983200005416509 0.0107366872060626 0.0871556644971843 0.0833260998958161 0.000919488856578554 0.0724236089493595
"F_GB40280" 0.0792559560593578 0.0197289091668611 0.118199554396638 0.0714621205627344 0.0116922574801541 0.0941584619052434
"F_GB40281" 0.136604426328412 0.00946055951265956 0.118312607880139 0.132210872213746 0.0100161362386934 0.110323160546289
"F_GB40283" 0.353269739444264 0.00543086063824949 0.166284161996503 0.43745901029138 0.0533178491657174 0.245216263034491
"F_GB40284" 0.0822777072574451 0.0200554865591538 0.0652294580751318 0.0732747095382875 0.00435130218817426 0.0529531833344722
"F_GB40285" 0.141443234302723 0.0261837807513825 0.149645825292174 0.0778090343470771 0.00222155898430088 0.0791425567503949
"F_GB40286" 0.156584625337111 0.0824627459145977 0.185753758547513 0.0725235206473158 0.017130890442004 0.0532952218207468
